site_code,source,data_kind,lat,lon,date,depth,o2,region,tau_along_3d,tau_along_7d,tau_along_14d,tau_along_30d,wind3_7d,wind3_30d,sstC_7d,sstC_30d,dT_14d,heat_14d,heat_30d,tp_mm_7d,tp_mm_30d,fraser_log_7d,fraser_log_30d,doy_sin,doy_cos,depth_log,is_cast,is_omz_ref
SEVIP,ONC,continuous,49.042926,-123.31671,2024-05-09 00:00:00+00:00,165.0,4.585444201533422,sog_central,0.0051046343971961235,0.0005826522260849742,-0.0008539086618106821,0.001164885153897593,11.514002767902399,11.317640043443634,11.90411535714287,10.901583611111128,-0.4686591369047416,519.1703424685846,506.1980444945988,1.1198861230085684,2.123991645538,3.2521485560781533,3.1814668068245413,0.7865965660866021,-0.6174672802835514,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-05-16 00:00:00+00:00,165.0,4.710921877868808,sog_central,-0.00042097197875611236,0.0012138277102026445,0.0008982399681438118,0.0003721491817618758,5.594718453166507,9.60312777324237,13.493317619047648,11.737339083333351,1.620799672619045,561.7973985036376,530.896653121142,0.13358252398856837,1.7818609853420002,3.439927441369863,3.250768824241719,0.7067265555776158,-0.7074868024503348,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-05-23 00:00:00+00:00,165.0,4.347998829077054,sog_central,-0.008777800872817607,0.0004118505951975865,0.0008128391527001174,-0.0003879823329928647,25.01730796341597,13.532145358310313,13.38191369047622,12.408436666666686,1.0697070535714164,569.2553387566137,535.0032636574074,3.519194486682854,2.5457541174859997,3.586024504247585,3.354174643955052,0.6166212130956382,-0.7872599821916922,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-06-06 00:00:00+00:00,165.0,3.851855788045758,sog_central,-0.006775048645983471,-0.007288175070272319,-0.007044452141424817,-0.0027714477179778215,28.161620076468097,18.0938396381508,13.47724547619049,13.227654833333359,-0.3193172023809479,519.8184943039022,547.5425226234568,5.1139422988942815,2.9549598778993333,3.6460277632719853,3.5413511216214153,0.4110537546870351,-0.9116111071930239,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-06-13 00:00:00+00:00,165.0,1.2359674266876028,sog_central,-0.0009231916722197935,8.263680903055435e-05,-0.003602769130620881,-0.0033028266686749175,13.96594644050584,20.741414702385022,14.662473809523833,13.633857333333358,0.5829727083333418,577.2065476521165,551.8023230285494,0.44550214423999696,3.0425548636100004,3.6297327643711634,3.601400591293522,0.2985688173637202,-0.9543881083175908,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-06-20 00:00:00+00:00,165.0,2.9781313724517497,sog_central,0.0010586972036917398,-0.00107721005041525,-0.0004972866206923461,-0.0038845981770683274,6.781274698655763,17.12496768211489,15.400103095238112,14.06293491666669,0.2973444642857146,596.9402026703043,559.7791861612654,2.2668157447685684,2.9489040481733335,3.635116169821366,3.615559484422713,0.18175978759137534,-0.9833429613388902,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-06-27 00:00:00+00:00,165.0,2.5505907769885314,sog_central,0.0021697060770617545,-0.000628514600602944,-0.0008528623255090953,-0.002008444507176088,6.695610178658855,13.191967997744294,16.072770714285728,14.780632500000019,0.4416907738095282,581.4816324404761,578.745741886574,0.7245881211028541,2.0837942829853335,3.5865172754621244,3.622819824365741,0.062318379354325076,-0.998056320853012,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-07-04 00:00:00+00:00,165.0,0.1023962113997141,sog_central,0.0006474233825083306,-0.00020929291641299941,-0.0004189037585079699,-0.000319182133837985,0.751386290292789,6.801560901324098,16.958406547619063,15.588699083333351,1.1954333928571461,593.1161853587963,595.7593018209877,0.6143025009971398,0.955724719722,3.666765657832156,3.630360550938108,-0.05802556932878035,-0.9983150972033183,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-07-11 00:00:00+00:00,165.0,0.1028877088600123,sog_central,-0.0002831609469421857,0.0014638100489062585,0.0006272585662466314,0.0001032240404830901,1.7533121558281064,4.2501924815354375,18.303085119047644,16.55810600000002,2.9144606845238092,640.5816739417988,609.7250935609568,0.0,0.84554354715,3.6290926691434398,3.627947448753516,-0.17752914918703497,-0.984115542601034,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-07-18 00:00:00+00:00,165.0,0.3615109085037252,sog_central,-0.005493803529864407,-0.0026852485594576017,-0.0006107192552756695,-0.00023665645371252279,5.39569736863933,3.7483230269191656,19.460134285714325,17.558004833333356,3.789417291666662,673.8046243386243,634.4405258294753,0.001430511465711177,0.312741597832,3.581897561220114,3.615880985522973,-0.2944616217868012,-0.9556633054034704,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-07-25 00:00:00+00:00,165.0,0.1047189891545998,sog_central,-0.0014208203957591147,-0.003444242119981208,-0.003064745339719403,-0.0011386566789949252,8.438725664364146,3.9859539219855598,18.786893809523836,18.213309277777803,1.9976643749999954,643.088912202381,633.4990700617285,0.10354178191428261,0.29897689872666666,3.5141217669699074,3.5982683338353967,-0.4071294853542516,-0.9133704517637858,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-08-01 00:00:00+00:00,165.0,1.182222844635383,sog_central,-0.00126595587346383,-0.004552790379091831,-0.003998516249536517,-0.002073907418786163,12.957475613984679,6.729684932456925,18.799361666666698,18.752611500000025,0.7930049702380911,593.190324239418,634.1540496527778,2.2610936741142824,0.5524317396646665,3.475448370636945,3.558696353789108,-0.5139010013093103,-0.8578494977869301,2.2174839442139063,0,0
